name,address,area,lat,lng
Clonee Medical Centre,"Cloncourt, Main Street, Clonlee, Meath, D15 WE54",Monaghan,53.4105621,-6.4426
Deerpark Medical Centre,"2 Deerpark, Ashbourne, Meath, A84 HA24",Monaghan,53.5044484,-6.3899897
Dr Noel Clancy,"Eden Bawn, Navan Road, Trim, Meath, C15 K791",Monaghan,53.5572892,-6.7844226
Dr Patrick Tierney,"Lisheen, Grangend, Dunshaughlin, Meath, A85 YK82",Monaghan,53.5139455,-6.538191599999999
Dr Shanthamurthy,"7 Watergate Street, Navan, Meath, C15 P653",Monaghan,53.6537095,-6.6837782
Drumconrath Surgery,"Drumconrath, Navan, Meath, C15 DH9H",Monaghan,53.8496649,-6.6512623
Dunboyne Family Practitioners,"4 Navan Road, Dunboyne, Meath, A86 KV44",Monaghan,53.4220076,-6.474409
Dunboyne Surgery,"Main Street, Dunboyne, Meath, A86 HX63",Monaghan,53.4189807,-6.4766586
Dunshaughlin Health Care Unit,"Main Street, Dunshaughlin, Meath, A85 WD91",Monaghan,53.509256,-6.5397994
Dunshaughlin Health Care Unit,"Main Street, Dunshaughlin, Meath, A85 WD91",Monaghan,53.509256,-6.5397994
Enfield Health Centre,"Johnstown Road, Enfield, Meath, A83 YN20",Monaghan,53.4065303,-6.8434875
Family Practitioners,"Dunshaughlin Health Care Unit, Main Street, Dunshaughlin, Meath, A85 WD91",Monaghan,53.508168,-6.5427994
Gormanston Park Surgery,"Gormanston, Meath, K32 PW44",Monaghan,53.6347786,-6.2341384
Headfort Family Practice,"Kells Primary Care Centre, Navan Road, Kells, Meath, A82 H3C7",Monaghan,53.72470329999999,-6.862601
Johnstown Group Practice,"Oldtown Road, Johnstown, Navan, Meath, C15 H018",Monaghan,53.6250025,-6.6055531
Kells Medical,"Church Street, Kells, Meath, A82 D6P5",Monaghan,53.7275124,-6.8783015
Longwood Health Centre,"Kilglass, Longwood, Meath, A83 Y470",Monaghan,53.45409489999999,-6.9380963
Meadowbank Medical Centre,"Meadowbank Hill, Ratoath, Meath, A85 HC98",Monaghan,53.5040243,-6.4639445
Moynalty Health Centre,"Moynalty, Meath, A82 N596",Monaghan,53.7889618,-6.883962599999999
My Family Clinic,"The Clonee Centre, Main Street, Clonlee, Meath, D15 H95Y",Monaghan,53.4103416,-6.4410155
Navan Medical Practice,"Unit 2 Oldtown Road, Johnstown, Navan, Meath, C15 FY6D",Monaghan,53.6250025,-6.6055531
Nobber Medical Practice,"Nobber Health Centre, Nobber, Meath, A82 N402",Monaghan,53.825921,-6.7560104
Oldcastle Health Centre,"Church Street, Oldcastle, Meath, A82 E8D8",Monaghan,53.7691498,-7.1602731
Oldcastle Health Centre,"Church Street, Oldcastle, Meath, A82 E8D8",Monaghan,53.7691498,-7.1602731
Ratoath Medical Centre,"Main Street, Ratoath, Meath, A85 XY32",Monaghan,53.5054043,-6.4541954
Strand Medical Centre,"Laytown Health Centre, Laytown, Meath, A92 VA03",Monaghan,53.6810507,-6.2402099
Summerhill Medical Centre,"Summerhill Primary Care Centre, New Road, Summerhill, Meath, A83 V252",Monaghan,53.4825308,-6.7395744
The Maple Clinic,"Dublin Road, Ashbourne, Meath, A84 KV18",Monaghan,53.5053173,-6.3921522
Trim Group Practice,"Trim Primary Care Centre, Knightsbridge Village, Trim, Meath, C15 PHP1",Monaghan,53.5523666,-6.7866474
Trim Primary Care Centre,"Knightsbridge Village, Trim, Meath, C15 PHP1",Monaghan,53.54649800000001,-6.7969776
Watergate Medical Centre,"14 Watergate Street, Navan, Meath, C15 RP8D",Monaghan,53.6540763,-6.683491
Watergate Street Surgery,"29 Watergate Street, Navan, Meath, C15 XKC7",Monaghan,53.6542433,-6.682595999999999
Banagher Health Centre,"Primary Care Centre, Banagher, Offaly, R42 XW40",Offaly,53.1842988,-7.9859665
Clara Medical Centre,"Main Street, Clara, Offaly, R35 TX61",Offaly,53.34318529999999,-7.614352200000001
Clonminch Medical Centre,"Clonminch, Tullamore, Offaly, R35 H573",Offaly,53.2559973,-7.4800137
Dr Brendan Lee,"3 Cormac Street, Tullamore, Offaly, R35 CK06",Offaly,53.2715338,-7.4951998
Dr F Fahey,"O'Connor Square, Tullamore, Offaly, R35 H221",Offaly,53.27414959999999,-7.492370399999999
Dr Grainne McHale Surgery,"15 Henry Street, Tullamore, Offaly, R35 X789",Offaly,53.2754418,-7.487511799999999
Dr Patricia Garry,"Tower House, Clonminch, Tullamore, Offaly, R35 A3W9",Offaly,53.2526415,-7.478532899999998
Dr Patricia Garry,"Fionntir, 6 Market Square, Tullamore, Offaly, R35 E0Y0",Offaly,53.2751526,-7.489819099999999
Dr Philip Brady,"1 Boyne Meadows, Edenderry, Offaly, R45 KT96",Offaly,53.3461716,-7.0378615
Dr. Donal Sheehan,"Rathmoyle, Rhode, Offaly, R35 PC95",Offaly,53.3489137,-7.1987533
Dr. John Corboy,"Church Street, Clara, Offaly, R35 DC63",Offaly,53.3449824,-7.616082500000001
Edenderry Medical,"Saint Conleth's Road, Edenderry, Offaly, R45 EF83",Offaly,53.3439849,-7.051817199999999
Edenderry Medical Centre,"3 Carrick Court, Saint Conleth's Road, Edenderry, Offaly, R45 VW54",Offaly,53.3114608,-6.3305368
Edgewater Medical Centre,"Grand Canal House, Columcille Street, Tullamore, Offaly, R35 C8P5",Offaly,53.27741320000001,-7.4912409
Ferbane Health Centre,"Belmount Road, Ferbane, Offaly, R42 PK22",Offaly,53.2716957,-7.8340288
Green Street Medical Centre,"Green Street, Birr, Offaly, R42 VW88",Offaly,53.0963992,-7.9132507
Kilcormac Medical Centre,"Derrinboy Road, Kilcormac, Offaly, R42 DA25",Offaly,53.171114,-7.7254425
Medical Centre,"Church Street, Tullamore, Offaly, R35 A7D7",Offaly,53.2747702,-7.4903968
Murphy Medical,"Lough Muir, Mount Heaton, Roscrea, Offaly, E53 TX28",Offaly,52.9617134,-7.869568999999999
O'Hare Medical Centre,"Oxmantown Mall, Birr, Offaly, R42 HE20",Offaly,53.0981137,-7.9118476
The Avenue Clinic,"Church Avenue, Tullamore, Offaly, R35 K1W4",Offaly,53.2747702,-7.4903968
Tullamore Medical Centre,"Sullivan House, Arden Road, Tullamore, Offaly, R35 YF98",Offaly,53.2841353,-7.4927002
Abbey Street Medical Centre,"Abbey Street, Ballypheasan, Roscommon, F42 NV90",Roscommon,53.6282676,-8.193697
Abbey Street Medical Centre,"18 Abbey Street, Roscommon Town, Roscommon, F42 NV90",Roscommon,53.62767179999999,-8.1940139
Boyle Medical Centre,"Boyle Primary Care Centre, Elphin Street, Boyle, Roscommon, F52 A324",Roscommon,53.9693407,-8.303932399999999
Castle Street Family Practice,"Castle Street, Roscommon Town, Roscommon, F42 P797",Roscommon,53.6345698,-8.1899157
Castlerea Medical Centre,"Barrack Street, Castlerea, Roscommon, F45 PD68",Roscommon,53.7667597,-8.4852567
Dr Pierce Meagher,"The Clinic, Pound Street, Ballaghaderreen, Roscommon, F45 Y099",Roscommon,53.9031038,-8.5767837
Elphin Medical Practice,"Chapel Street, Elphin, Roscommon, F45 T671",Roscommon,53.8460776,-8.1988444
Family Care,"Cherry Side Business Centre, Castle Street, Cloonbrackna, Roscommon, F42 YY48",Roscommon,53.6345698,-8.1899157
Frenchpark Medical Practice,"The Demesne, Frenchpark, Roscommon, F45 FX62",Roscommon,53.8739712,-8.4025676
Keadue Medical Practice,"Keadue West, Keadue, Boyle, Roscommon, F52 NH70",Roscommon,54.05280399999999,-8.1429618
Kelly Henry Medical Centre,"Knock Road, Castlerea, Roscommon, F45 P959",Roscommon,53.7695305,-8.5116471
Loftus Medical Centre,"Abbeytown, Boyle, Roscommon, F52 CF43",Roscommon,53.9743621,-8.2927389
Newtown at Monksland Medical,"Daneswell Business Park, Monksland, Athlone, Roscommon, N37 F9V4",Roscommon,53.4209097,-7.9907678
Primary Care Centre Strokestown,"Caslin Way, Strokestown, Roscommon, F42 PX61",Roscommon,53.7787474,-8.1078696
Rooskey Surgery,"Main Street, Roosky, Roscommon, N41 P9K0",Roscommon,53.8322127,-7.925831499999999
Roscommon Health Centre,"Primary Care Centre, Golf Links Road, Roscommon Town, Roscommon, F42 HY97",Roscommon,53.6270762,-8.187638399999999
Saint Comans Medical Centre,"Saint Comans Park, Roscommon Town, Roscommon, F42 RW83",Roscommon,53.6314065,-8.1944937
Strokestown Health Centre,"Church Street, Strokestown, Roscommon, F42 XH33",Roscommon,53.7767829,-8.1096909
The Clinic,"Pound Street, Ballaghaderreen, Roscommon, F45 Y099",Roscommon,53.9035113,-8.5754583
The Health Centre Invergeal,"Cortober, Carrick-on-shannon, Roscommon, N41 T6D7",Roscommon,53.9416114,-8.1002477
The Health Clinic,"Castle Street, Roscommon Town, Roscommon, F42 KH52",Roscommon,53.6345698,-8.1899157
The Medical Centre St Coman's,"Saint Comans Park, Roscommon, Roscommon, F42 RW83",Roscommon,53.6314065,-8.1944937
Willow Brook Medical Centre,"Convent Road, Ballaghaderreen, Roscommon, F45 DX94",Roscommon,53.9000361,-8.5887377
Ballymote Family Practice,"Ballymote Primary And Mental Health Care Centre, Earlsfield, Ballymote, Sligo, F56 PK88",Sligo,54.0942799,-8.515568199999999
Banada Surgery,"Banada Primary Care Centre, Banada, Tourlestrane, Sligo, F91 FP77",Sligo,54.0367317,-8.8151988
Collooney Health Centre,"Lower Main Street, Collooney, Sligo, F91 CRX3",Sligo,54.1859407,-8.4913595
Coolaney Health Centre,"Coolaney Primary Care Centre, Coolaney, Sligo, F56 AE39",Sligo,54.169223,-8.6054353
Dorman Family Practice,"6 The Mall, Sligo Town, Sligo, F91 YF1H",Sligo,54.2725145,-8.468247
Dr Brennan and Dr Murphy Surgery,"Doctor Roisin Brennan, 36 Market Street, Sligo Town, Sligo, F91 WFK8",Sligo,54.2703913,-8.4738731
Dr Coleman's Surgery,"Main Street, Tubbercurry, Sligo, F91 HX89",Sligo,54.0525801,-8.7326975
Dr Ida Leddy,"Drumfad, Grange, Sligo, F91 XY03",Sligo,54.4053043,-8.490917099999999
Dr James G Devins,"Unit 2 Stephen Court, Stephen Street, Sligo Town, Sligo, F91 YP57",Sligo,54.27213520000001,-8.4732977
Dr M J Flynn,"2 The Commons, Ballymote, Sligo, F56 TX37",Sligo,54.0860983,-8.5121329
Dr Margaret Connolly,"1 High Street, Sligo Town, Sligo, F91 WK0T",Sligo,54.2695708,-8.4733115
Dr N Hever Surgery,"9 Glenview Park, Grange, Sligo, F91 HT28",Sligo,54.3948821,-8.5263445
Dr. Sinéad McNamara,"Millennium House, Stephen Street, Sligo Town, Sligo, F91 E7KH",Sligo,54.2723277,-8.4736113
Drumcliffe Family Practice,"Drumcliffe North, Drumcliffe, Sligo, F91 E14K",Sligo,54.3296584,-8.5011022
Easkey Family Practice,"Easkey Primary Care Centre, Bunowna, Easkey, Sligo, F26 YK85",Sligo,54.2859983,-8.9548369
Family Medical Centre Sligo,"1 Wine Street, Sligo Town, Sligo, F91 RFK1",Sligo,54.272368,-8.4797516
Gurteen Family Practice,"Gurteen Health Centre, Gurteen, Sligo, F56 AW98",Sligo,53.99395879999999,-8.5181715
Health Centre Barrack Street,"Primary Care Centre, Barrack Street, Sligo Town, Sligo, F91 Y8EK",Sligo,54.2767779,-8.4748672
Medicentre,"Primary Care Centre, Barrack Street, Sligo Town, Sligo, F91 Y8EK",Sligo,54.2767779,-8.4748672
Riverstown Medical Practice,"Ardkeeran, Riverstown, Sligo, F52 XY00",Sligo,54.12867989999999,-8.3953495
Shore Family Practice,"46 Wine Street, Sligo Town, Sligo, F91 NV2F",Sligo,54.2721923,-8.4781566
Skreen Family Practice,"Skreen Health Centre, Gerrib Big, Skreen, Sligo, F91 P278",Sligo,54.2430113,-8.7024224
Sligo Clinic,"Saint Geralds, Pearse Road, Sligo Town, Sligo, F91 TEP8",Sligo,54.25583839999999,-8.4697107
Strandhill Surgery,"Shore Road, Strandhill, Sligo, F91 RWK7",Sligo,54.2704639,-8.6054341
Streedagh House,"Strand House, Streedagh, Grange, Sligo, F91 XE40",Sligo,54.3942533,-8.5545441
The Mall Family Practice,"Primary Care Centre, Barrack Street, Sligo Town, Sligo, F91 Y8EK",Sligo,54.2767779,-8.4748672
Tubercurry Family Practice,"Teeling Street, Tubbercurry, Sligo, F91 HX89",Sligo,54.0526249,-8.7321826
Ballingarry Health Centre,"Ballingarry Upper, Thurles, Tipperary, E41 D589",Tipperary,52.5862414,-7.541117499999999
Ballyporeen Health Centre,"Church Street, Ballyporeen, Tipperary, E21 X735",Tipperary,52.2717192,-8.1000648
Bansha Health Centre,"Main Street, Bansha, Tipperary, E34 KV70",Tipperary,52.44647390000001,-8.0621894
Borrisokane Health Centre,"Marian Avenue, Borrisokane, Tipperary, E45 EC61",Tipperary,52.9919554,-8.1224732
Cahir Road Medical Centre,"Cahir Road, Cashel, Tipperary, E25 N289",Tipperary,52.5081494,-7.8911717
Cappawhite Health Centre,"Main Street Upper, Cappawhite, Tipperary, E34 F822",Tipperary,52.5822072,-8.1640983
Cashel Medical Centre,"Feehan's Road, Cashel, Tipperary, E25 RD21",Tipperary,52.5148288,-7.8844402
Castle Street Medical Centre,"3 Castle Street, Carrick-on-suir, Tipperary, E32 W026",Tipperary,52.3453943,-7.4085828
Clogheen Health Centre,"Mountanglesby, Clogheen, Tipperary, E21 NF44",Tipperary,52.2725541,-7.9923273
Cloughjordan Medical Centre,"Templemore Road, Cloughjordan, Tipperary, E53 EH94",Tipperary,52.9394752,-8.0317216
De Feu Medical Centre,"Rosemary Square, Roscrea, Tipperary, E53 DN34",Tipperary,52.9531023,-7.799027700000001
Dr Brian Kennedy,"Mount Carmel, Tyone, Nenagh, Tipperary, E45 WF63",Tipperary,52.8582328,-8.193005399999999
Dr Edmund Fitzpatrick,"Fennor, Urlingford, Urlingford, Tipperary, E41 H275",Tipperary,52.7051987,-7.596190899999999
Dr Emily O'Dowd,"Mount Carmel, Tyone, Nenagh, Tipperary, E45 WF63",Tipperary,52.8582328,-8.193005399999999
Dr Harrold Medical Centre,"Tyone, Nenagh, Tipperary, E45 N267",Tipperary,52.8576667,-8.1933099
Dr J M Hennessy Practice,"Main Street, Templemore, Tipperary, E41 WP48",Tipperary,52.7963897,-7.8359308
Dr James Molony,"Friar Street, Thurles, Tipperary, E41 E276",Tipperary,52.6783773,-7.8174781
Dr McBrearty,"Slievenamon Road, Thurles, Tipperary, E41 E6H7",Tipperary,52.6744064,-7.8121382
Dr Molly Owens Surgery,"Main Street, Fethard, Tipperary, E91 X3T2",Tipperary,52.4660649,-7.6964133
Dr Muiris O'keeffe,"Nenagh Family Practice, 19-21 Pearse Street, Nenagh, Tipperary, E45 HK28",Tipperary,52.86349200000001,-8.1983786
Dr Patrick Yon Hin,"Grove Street, Roscrea, Tipperary, E53 KW83",Tipperary,52.9565579,-7.7968191
Dr Paul Booth,"Coolevin, Dublin Road, Roscrea, Tipperary, E53 EA26",Tipperary,52.9551789,-7.798469600000001
Dr Paul O'Farrell,"9/10 O'Rahilly Street, Nenagh, Tipperary, E45 DD74",Tipperary,52.8649754,-8.1988355
Dr Timothy O Donovan,"17 Kickham Street, Carrick-on-suir, Tipperary, E32 EF89",Tipperary,52.3478183,-7.4139778
Dr William Ryan,"Deerpark Road, Cashel, Tipperary, E25 AY64",Tipperary,52.5118024,-7.8975227
Dr. Liam Collins,"Fianna Road, Thurles, Tipperary, E41 V1D9",Tipperary,52.6770879,-7.8133653
Dundrum Health Centre,"Garryduff East, Dundrum, Tipperary, E34 V042",Tipperary,52.5604009,-8.0447446
Gladstone Street Surgery,"46 Gladstone Street, Clonmel, Tipperary, E91 E8P6",Tipperary,52.3536003,-7.7015699
Kickham Street Medical Centre,"33 Kickham Street, Carrick-on-suir, Tipperary, E32 T922",Tipperary,52.3482287,-7.4143849
Killenaule Surgery,"Fethard Road, Killenaule, Tipperary, E41 K6N6",Tipperary,52.5118242,-7.6022306
Kylecourt Clinic,"Blind Street, Tipperary Town, Tipperary, E34 W983",Tipperary,52.4750553,-8.1589761
Market Yard Surgery,"Cahir Primary Care Centre, Rosemount Close, Cahir, Tipperary, E21 KF83",Tipperary,52.3816687,-7.914844299999999
Market Yard Surgery,"Market Yard, Market Street, Cahir, Tipperary, E21 X395",Tipperary,52.37537,-7.92135
Mary Street Medical Centre,"12 Mary Street, Clonmel, Tipperary, E91 T6W2",Tipperary,52.3546906,-7.7050349
Medicentre,"4 Main Street, Tipperary Town, Tipperary, E34 DH00",Tipperary,52.4740206,-8.1596979
Mullinahone Health Centre,"Kickham Street, Mullinahone, Tipperary, E41 HD82",Tipperary,52.5132807,-7.5018774
Murphy and Harrington Medical Practice,"2 Friar Street, Thurles, Tipperary, E41 W2X8",Tipperary,52.6786963,-7.816842800000001
Newport Medical Practice,"Briarfield, Newport, Tipperary, V94 FYT2",Tipperary,52.7090363,-8.3977839
Premier Surgery,"Slievenamon Road, Thurles, Tipperary, E41 WY97",Tipperary,52.6744064,-7.8121382
Riverside Medical Centre,"7 Irishtown Upper, Clonmel, Tipperary, E91 X8C0",Tipperary,52.3516549,-7.712862299999999
Rocklow Medical Centre,"Northgate House, Rocklow Road, Fethard, Tipperary, E91 K7P2",Tipperary,52.4678239,-7.697625400000001
Roscrea Centre Surgery,"Roscrea Shopping Centre, Castle Street, Roscrea, Tipperary, E53 HR04",Tipperary,52.9552327,-7.798366199999999
Suirside Medical Centre,"The Gables, Old Waterford Road, Clonmel , Tipperary, E91 H0X2",Tipperary,52.3523791,-7.6935275
Templemore Medical Centre,"Bank Street, Templemore, Tipperary, E41 P5K2",Tipperary,52.7957937,-7.8329433
The Health Clinic,"Town Wall, Carrick-on-suir, Tipperary, E32 A384",Tipperary,52.3470205,-7.4123255
The Medical Centre,"Rosemary Square, Roscrea, Tipperary, E53 DN34",Tipperary,52.9531023,-7.799027700000001
The Surgery,"Grange Road, Ballina, Tipperary, V94 TNH5",Tipperary,52.811933,-8.4360827
The Surgery,"Pallas Street, Borrisoleigh, Tipperary, E41 V6Y6",Tipperary,52.7491098,-7.9578182
Thomond Healthcare,"1 Thomond Road, Thurles, Tipperary, E41 YY93",Tipperary,52.67742089999999,-7.8118521
Thurles Surgery,"Fianna Road, Thurles, Tipperary, E41 V1D9",Tipperary,52.6770879,-7.8133653
Tipperary Primary Care Centre,"Rosanna Road, Tipperary Town, Tipperary, E34 K682",Tipperary,52.4785274,-8.1605139
Toomevara Health Centre,"Coolkereen, Toomevara, Nenagh, Tipperary, E45 C580",Tipperary,52.8497778,-8.0375227
Western House Medical Centre,"Western Road, Clonmel, Tipperary, E91 V6W9",Tipperary,52.3532682,-7.7185647
Wilton Medical Centre,"Gortlandroe, Nenagh, Tipperary, E45 P597",Tipperary,52.87239289999999,-8.2186151
Ardkeen Medical Centre,"Ardkeen Shopping Centre, Dunmore Road, Waterford City, Waterford, X91 XE0A",Waterford,52.2463974,-7.082132199999999
Ardmore Health Centre,"Rocky Road, Ardmore, Waterford, P36 TK61",Waterford,51.9497691,-7.725025899999999
Ballyduff GP Practice,"Main Street, Ballyduff, Waterford, P51 E0KR",Waterford,52.1476997,-8.0526372
Carrigdhoun Surgery,"Williamstown Road, Waterford City, Waterford, X91 CK31",Waterford,52.2347293,-7.0759663
Catherine Street Medical Centre,"18 Catherine Street, Waterford City, Waterford, X91 W0HA",Waterford,52.25763019999999,-7.107469099999999
Cedar House Surgery,"Cedar House, Ardkeen Shopping Centre, Dunmore Road, Waterford, X91 XEX8",Waterford,52.2463815,-7.083129199999999
Doctor365 Waterford,"Williamstown Centre, Ardkeen Village, Waterford City, Waterford, X91 YA2H",Waterford,52.2422325,-7.0870603
Dr Barry Lordan,"Main Street, Ballyduff, Waterford, P51 E0KR",Waterford,52.1476997,-8.0526372
Dr Barry Lordan,"East Main Street, Lismore, Waterford, P51 CK70",Waterford,52.1378328,-7.926423799999998
Dr Brett Lynam Surgery,"Brenan, Kilmacthomas, Waterford, X42 XY70",Waterford,52.1642172,-7.4249126
Dr Devlin Surgery,"Unit 17/18 Ballinakill Shopping Centre, Dunmore Road, Waterford City, Waterford, X91 AN25",Waterford,52.2408066,-7.0669179
Dr James Stacey,"26 O'connell Street, Dungarvan, Waterford, X35 YC98",Waterford,52.08964839999999,-7.6239372
Dr John Power,"34 Ballybricken, Waterford City, Waterford, X91 YV57",Waterford,52.259688,-7.1177648
Dr M A Fitzgerald,"Horsequarter, Dunmore East, Waterford, X91 AR29",Waterford,52.1553082,-6.9963555
Dr Saleem Osman,"6 Brook Road, Riverview, Waterford, X91 YK77",Waterford,52.2372039,-7.0633357
Dr Sanjay Date,"Supervalu Shopping Centre, Priests Road, Tramore, Waterford, X91 CY95",Waterford,52.1617973,-7.1536347
Dr Zoltan Csarodai-Nagy,"41 Barronstrand Street, Waterford City, Waterford, X91 WR6K",Waterford,52.2618009,-7.1114465
Family Care Medical Centre,"Unit 17/18 Ballinakill Shopping Centre, Dunmore Road , Waterford City, Waterford, X91 AN25",Waterford,52.2408066,-7.0669179
Family Practice Medical Centre,"Lower Branch Road, Tramore, Waterford, X91 WR6W",Waterford,52.1635048,-7.1475664
Fitzpatrick Medical Centre,"32/33 Ballybricken, Waterford City, Waterford, X91 KT1D",Waterford,52.25965619999999,-7.1179367
Fourmilewater Health Centre,"Ballymacarbry, Waterford, E91 YK11",Waterford,52.2799543,-7.7523404
Grange Manor Surgery,"1 Rocwood Walk, Grange Manor, Waterford City, Waterford, X91 H2W4",Waterford,52.24346749999999,-7.095150599999999
Health Centre Cappoquinn,"Cappoquin, Waterford, P51 F96V",Waterford,52.146104,-7.843003399999999
High Street Medical Centre,"High Street, Dungarvan, Waterford, X35 CD73",Waterford,52.0899007,-7.6215294
Hoban Health,"44 Northumberland Avenue, Dun Laoghaire, Dublin, A96 A9D3",Waterford,53.2906778,-6.1352144
John's Hill Medical Practice,"Waterford Primary Care Centre, John's Hill, Waterford City, Waterford, X91 F65D",Waterford,52.2452626,-7.103705499999999
Johnstown Medical Centre,"68 Johnstown, Waterford City, Waterford, X91 YN3C",Waterford,52.2554027,-7.1103254
Kilmacthomas Health Centre,"Hillside Crescent, Kilmacthomas, Waterford, X42 X256",Waterford,52.2021909,-7.427846
Lismore Health Centre,"1 Ashley Court, Lismore, Waterford, P51 FA38",Waterford,52.137271,-7.9275247
Littlebridge Surgery,"Cook Street, Cappoquin, Waterford, P51 EK57",Waterford,52.1459247,-7.84983
Parnell Clinic,"13 Parnell Street, Waterford City, Waterford, X91 K6YW",Waterford,52.2586753,-7.1093392
Portlaw Health Centre,"Portlaw, Waterford, X91 FT22",Waterford,52.2879213,-7.3204889
Roche-Nagle Practice,"Ballyhest House, Ballyhest, Carrick-on-suir, Waterford, E32 A033",Waterford,52.2943969,-7.4547845
Shandon Clinic,"Dungarvan Shopping Centre, Shandon, Dungarvan, Waterford, X35 V126",Waterford,52.090388,-7.6237463
Springside Medical,"Dungarvan Primary Centre, Springmount, Dungarvan, Waterford, X35 X236",Waterford,52.0884659,-7.6371562
St Philomena's,"Saint Philomena's, 1 Marian Park, waterford city, Waterford, X91 F5NE",Waterford,52.2586028,-7.130794499999999
Tallow Health Centre,"Convent Street, Tallow, Waterford, P51 FX99",Waterford,52.0960728,-8.0070259
The Keogh Practice,"27 Ballybricken, Waterford City, Waterford, X91 VYE9",Waterford,52.2595646,-7.1186323
The Keogh Practice,"27 Ballybricken, Waterford, Waterford, X91 VYE9",Waterford,52.2595646,-7.1186323
The Keogh Practice,"Unit 3 Cellar Court, Ferrybank, Waterford, X91 C7RF",Waterford,52.2651204,-7.1054603
The Rowe Creavin Medical Practice,"Waterford Health Park, Slievekeale Road, Waterford City, Waterford, X91 X3HY",Waterford,52.25368719999999,-7.1278643
"The Surgery, Waterford","58 Mayor's Walk, Waterford City, Waterford, X91 F76H",Waterford,52.2594742,-7.1155344
Tramore Medical Centre,"Summerhill, Tramore, Waterford, X91 X90F",Waterford,52.1636139,-7.1578827
Waterford Medical Centre,"Kilbarry Centre, Tramore Road, Waterford City, Waterford, X91 A212",Waterford,52.2462561,-7.1212494
Carewell Medical Centre,"67 Oaklawns, Mullingar, Westmeath, N91 XH63",Wexford,53.5205207,-7.364495600000001
Castlepollard Medical Practice,"Green Street, Castlepollard, Westmeath, N91 PK68",Wexford,53.682409,-7.3008845
Castletown Geoghegan Health Centre,"Woodside, Castletown Geoghegan, Westmeath, N91 NX83",Wexford,53.4429467,-7.4845124
Centric Health - Bellview Clinic,"Dublin Road, Mullingar, Westmeath, N91 EK7R",Wexford,53.5245408,-7.3169333
Charter Medical Mullingar,"Ballinderry, Mullingar, Westmeath, N91 FE40",Wexford,53.51406069999999,-7.3347516
Clonbrusk Primary Care Centre,"Coosan, Athlone, Westmeath, N37 P8P8",Wexford,53.4364409,-7.9332281
Coole Medical Centre,"Coole, Westmeath, N91 F7XR",Wexford,53.69703699999999,-7.362581499999999
Delvin Health Centre,"Main Street, Delvin, Westmeath, N91 K2H0",Wexford,53.6112507,-7.0938847
Doctor365 Mullingar,"Mullingar Healthcare Complex, Austin Friars Street, Mullingar, Westmeath, N91 ED2H",Wexford,53.5261248,-7.337532599999999
Dr Anne McGarry,"1 Auburn Village, Mullingar, Westmeath, N91 PR28",Wexford,53.5223711,-7.3339684
Dr Deirdre Forde,"1 Ankers Bower, Brideswell, Athlone, Westmeath, N37 WC62",Wexford,53.4200053,-7.9235884
Dr Noel Cogan,"Green Street, Castlepollard, Westmeath, N91 PK68",Wexford,53.682409,-7.3008845
Dr Susan Orwa,"Patrick Street, Mullingar, Westmeath, N91 DD23",Wexford,53.5228072,-7.3541845
Dr. Patrick O'Kelly,"Ballynacarrigy Health Centre, Wood Row, Ballynacargy, Westmeath, N91 V9FK",Wexford,53.5831246,-7.5390728
Dr. Thomas Waldron,"Harbour Street, Mullingar, Westmeath, N91 AY99",Wexford,53.5292816,-7.3434611
Grainne Clyne,"Main Street, Tyrrellspass, Westmeath, N91 AK7H",Wexford,53.3867023,-7.379237900000001
Harbour Medical Centre Mullingar,"Primary Care Centre, Harbour Road, Mullingar, Westmeath, N91 Y1K8",Wexford,53.5323673,-7.344715399999999
Kearon & McCormick Medical Practice,"Clonbrusk Primary Care Centre, Coosan, Athlone, Westmeath, N37 P8P8",Wexford,53.4334702,-7.942523899999999
Kilbeggan Medical Centre,"Mullingar Road, Kilbeggan, Westmeath, N91 XP26",Wexford,53.3689696,-7.497413300000001
Killucan Health Centre,"Rathwire, Killucan, Westmeath, N91 YK11",Wexford,53.5093902,-7.145489899999999
Kinnegad Family Practice,"Unit 1 The Shopping Centre, Main Street, Kinnegad, Westmeath, N91 XN79",Wexford,53.4558641,-7.1022088
Kinnegad/Killucan General Practice,"Main Street, Kinnegad, Westmeath, N91 PX33",Wexford,53.45393,-7.0983536
Market Point Health (Dr Owen & Dr Moira Fagan),"Market Point, Patrick Street, Mullingar, Westmeath, N91 K5HW",Wexford,53.5228483,-7.3495915
Market Point Medical Centre,"Market Point, Patrick Street, Mullingar, Westmeath, N91 DX0R",Wexford,53.5228483,-7.3495915
Market Square Medical Centre,"The Square, Kilbeggan, Westmeath, N91 CHV0",Wexford,53.3678099,-7.497840500000001
Millmount Medical Centre,"Millmount, Mullingar, Westmeath, N91 HW21",Wexford,53.516608,-7.3340053
Moate Medical Centre,"Church Street, Moate, Westmeath, N37 H9Y4",Wexford,53.3963126,-7.7255613
Mullingar Healthcare Complex,"Austin Friars Street, Mullingar, Westmeath, N91 E653",Wexford,53.5258976,-7.3353596
Mullingar Medical Centre,"Mullingar Primary Care Centre, Harbour Road, Mullingar, Westmeath, N91 V6R9",Wexford,53.5323673,-7.344715399999999
Newtown Medical Centre,"1/2 Newtown Terrace, Athlone, Westmeath, N37 E0Y8",Wexford,53.426347,-7.9339868
